iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_param_24,best_param_25,best_param_26,best_param_27,best_selected_features_count
88,202.3247029990658,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
89,202.8755045558566,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
90,216.26068079589822,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
91,196.34197092576926,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
92,210.7674206116614,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
93,205.23126729117013,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
94,198.492541876037,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
95,198.96828812926702,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
96,198.67584614703406,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
97,199.20211548239,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
98,199.34040678798112,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
99,199.35501198996906,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
100,197.28198048589658,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
101,208.7571231219267,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
102,195.26938483833658,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
103,195.67283386581244,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
104,194.630378228933,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
105,203.76997751595974,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
106,198.59108551925706,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
107,202.39060084400268,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
108,197.45569400399424,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
109,205.21183842362055,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
110,208.00451823412172,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
111,210.0279164179798,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
112,196.52955965991092,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
113,195.90133174814568,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
114,195.5431131332164,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
115,198.22469190587503,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
116,272.92346029492643,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
117,198.2972459017552,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
